,id,title,body,creation_date,tags,view_count,up_vote_count
48,66862051,DASH plotly bootstrap hide div on print,"I&#39;m using DASH app on Heroku that requires user to print out the page in PDF. I&#39;m looking to &#39;save to pdf&#39; option in the browser, however, a simple page print contains Div elements that are undesirable such as buttons. I&#39;m using DASH BootStrap Components but I don&#39;t see any .d-print-none (Display in Print) options in their documentation. Is there a way I can hide div elements on printing? Apologies for the basic question.",1617054257,plotly-dash|dash-bootstrap-components,20,0
49,35793308,C++ operator overloading options,"I have created a `Date` type, which had 3 int members `day_`, `month_`, and `year_`.
I have overloaded the `operator&lt;&lt;` for `Date` and I don&#39;t know what is the best choice: I have currently a function called `ostream&amp; showDate(ostream&amp; os)` defined as follows:

    std::ostream&amp; Date::showDate(std::ostream&amp; os) const {

        return os &lt;&lt; day_ &lt;&lt; &#39;/&#39; &lt;&lt; month_ &lt;&lt; &#39;/&#39; &lt;&lt; year_ &lt;&lt; std::endl;
    }
The `operator&lt;&lt;` call it:

    std::ostream&amp; operator&lt;&lt;(std::ostream&amp; os, const Date&amp; d) {

        return d.showDate(os);
    }
But there is another option:

    std::ostream&amp; operator&lt;&lt;(std::ostream&amp; os, const Date&amp; d) {
    
       return os &lt;&lt; d.getDay() &lt;&lt; &#39;/&#39; &lt;&lt; d.getMonth() &lt;&lt; &#39;/&#39; &lt;&lt; d.getYear() &lt;&lt; std::endl;
    }
What&#39;s the best choice?",1457086359,c++,84,0
50,66863059,How can I rank a JSON from the biggest to the smallest JS,"I have a list like this :

```
0: {&quot;name&quot; : &quot;Gilbert&quot;, &quot;age&quot; : &quot;55&quot;}
1: {&quot;name&quot; : &quot;Julie&quot;, &quot;age&quot; : &quot;19&quot;}
2: {&quot;name&quot; : &quot;Fabrice&quot;, &quot;age&quot; : &quot;42&quot;}
```

but i want a list from the biggest age to the smallest age in JS.
How can i do this ?",1617061702,javascript|json,14,0
51,11439352,Why does my ColumnHeadersDefaultCellStyle keep being reset in Visual Studio designer?,"I am trying to make the column headers of my DataGridView bold, in Visual Studio 2008.

Every time I change my ColumnHeadersDefaultCellStyle to Calibri 9.75pt bold, using the properties box, the next time I reopen the saved form, the ColumnHeadersDefaultCellStyle has reverted to Calibri 9.75 without bold.

My form&#39;s font is Calibri 9.75 without bold, as is my default cell style, but I should be able to override the default cell style with my ColumnHeader style right?

I can solve this problem programmatically by setting the style when the form is shown, but we would like to have the Visual Studio designer show the bolded headers, so we can layout the columns appropriately for the space taken up by bold header text.

In addition, the actual designer file specifies that the ColumnHeadersDefaultCellStyle is bold, even though the designer interface says it is not bold.


    dataGridViewCellStyle1.Font = new System.Drawing.Font(&quot;Calibri&quot;, 9.75F,  
        System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Point, ((byte)(0)));
    dataGridViewCellStyle1.ForeColor = System.Drawing.SystemColors.WindowText;
    dataGridViewCellStyle1.SelectionBackColor = System.Drawing.SystemColors.Highlight;
    dataGridViewCellStyle1.SelectionForeColor = System.Drawing.SystemColors.HighlightText;
    dataGridViewCellStyle1.WrapMode = System.Windows.Forms.DataGridViewTriState.True;
    
    this.receiptDetailView.ColumnHeadersDefaultCellStyle = dataGridViewCellStyle1;",1342032363,winforms|visual-studio|visual-studio-2008|datagridview,18478,22
52,8495687,Split array into chunks,"Let&#39;s say that I have an Javascript array looking as following:  


    [&quot;Element 1&quot;,&quot;Element 2&quot;,&quot;Element 3&quot;,...]; // with close to a hundred elements.

What approach would be appropriate to chunk (split) the array into many smaller arrays with, lets say, 10 elements at its most?",1323807882,javascript|arrays|split,669543,631
53,38766409,How can I get a space in &quot;Text: &quot;&quot; &quot; inside of a asp.net tag,"     &lt;asp:RadioButtonList ID=&quot;RadioButtonListGutscheinArt&quot; Visible=&quot;true&quot; runat=&quot;server&quot;&gt;
            &lt;asp:ListItem ID=&quot;ListItemZugAbonnement&quot; Text=&quot;Ich besitze bereits ein Zug-Abonnement oder bin bei Lehrbeginn noch nicht 16 Jahre alt.&quot; Value=&quot;1&quot; Selected=&quot;True&quot; /&gt;
            &lt;asp:ListItem ID=&quot;ListItemBestellungHalbtax&quot; Text=&quot;Bestellung Halbtax&quot; Value=&quot;2&quot; /&gt;
      &lt;/asp:RadioButtonList&gt;

I&#39;ve created this Radio button list in my webapplication. I Need to make a space/tab inside of the Text=&quot; &quot; element. How can I do it? `nbsp;` doesn&#39;t work and I can&#39;t add any tags inside of the text element.",1470311008,html|asp.net|radio-button|space,55,0
54,66862662,Changing the values in every second row - pandas,"I&#39;m aiming to change the value of every second row in a pandas df. Using below, I&#39;m hoping to change the every second row in `Group`. Each set of two rows in `Group` will always be duplicated. The manner in which this will occur is random though. As in, I won&#39;t be changing every second row to a specific value. The method it get&#39;s changed depends on the value in the previous row.

Specifically, each group of rows will either contain the unique value from `GR1` or `GR2`. I&#39;m hoping to change the second value in `Group` to whatever the first value isn&#39;t. So using below, the first row will either be `A` or `B`. Therefore the subsequent row will be the opposite value.

Note: There will only every be two duplicated rows for each period of `Time`. Also, the unique values within `GR1` or `GR2` will be different depending on the dataset so I&#39;m hoping to account for this.

    df = pd.DataFrame({      
        &#39;Time&#39; : [1,1,2,2,3,3,4,4],    
        &#39;GR1&#39; : [&#39;A&#39;,&#39;A&#39;,&#39;A&#39;,&#39;A&#39;,&#39;A&#39;,&#39;A&#39;,&#39;A&#39;,&#39;A&#39;],
        &#39;GR2&#39; : [&#39;B&#39;,&#39;B&#39;,&#39;B&#39;,&#39;B&#39;,&#39;B&#39;,&#39;B&#39;,&#39;B&#39;,&#39;B&#39;],
        &#39;Group&#39; : [&#39;A&#39;,&#39;A&#39;,&#39;B&#39;,&#39;B&#39;,&#39;B&#39;,&#39;B&#39;,&#39;A&#39;,&#39;A&#39;],    
       })

    GR1 = df[&#39;GR1&#39;].unique()
    GR2 = df[&#39;GR2&#39;].unique() 
    
    groups = [y for x in [GR1, GR2] for y in x] 

    df[&#39;Group&#39;] = np.where(df.index % 2, groups[0], groups[1])

df:

       Time GR1 GR2 Group
    0     1   A   B     A 
    1     1   A   B     A # first row is from GR1 so this row is GR2
    2     2   A   B     B 
    3     2   A   B     B # first row is from GR2 so this row is GR1
    4     3   A   B     B 
    5     3   A   B     B # first row is from GR2 so this row is GR1
    6     4   A   B     A 
    7     4   A   B     A # first row is from GR1 so this row is GR2

out:

       Time GR1 GR2 Group
    0     1   A   B     B
    1     1   A   B     A
    2     2   A   B     B
    3     2   A   B     A
    4     3   A   B     B
    5     3   A   B     A
    6     4   A   B     B
    7     4   A   B     A

intended output:

       Time GR1 GR2 Group
    0     1   A   B     A
    1     1   A   B     B
    2     2   A   B     B
    3     2   A   B     A
    4     3   A   B     B
    5     3   A   B     A
    6     4   A   B     A
    7     4   A   B     B",1617058471,python|pandas,42,0
55,66861726,Does `&amp;mut T` implement `Copy` or not?,"Consider this code:

```rust
struct A;

trait Test {
    fn test(self);
}

impl Test for &amp;mut A {
    fn test(self) {
        println!(&quot;&amp;mut Test called&quot;);
    }
}

fn test(a: &amp;mut A) {
    a.test();
}

fn test2(a: impl Test) {
    a.test();
}

fn main() {
    let mut a = A;

    let a_mut_ref = &amp;mut a;

    test(a_mut_ref); // works fine
    test(a_mut_ref); // works fine

    test2(a_mut_ref); // `a_mut_ref` moved here? Why?
    test2(a_mut_ref); // compile error `use of moved value` here
}
```

According to Rust&#39;s [docs](https://doc.rust-lang.org/std/marker/trait.Copy.html#impl-Copy-72), mutable references do not implement `Copy`. 

1. Why does calling `test` twice work fine? 
1. Why does not it work with `test2` the same way?
1. How can I change `test2` to keep both impl-like boundary and get successful compilation?",1617052369,rust|borrow-checker|borrowing,70,3
56,66862998,How to delete composite indexes in Cloud Firestore?,"The documentation says : 
https://firebase.google.com/docs/firestore/query-data/indexing
&gt; To delete an index:
&gt; 
&gt;     Go to the Cloud Firestore section of the Firebase console.
&gt;     Click the Indexes tab.
&gt;     Hover over the index you want to delete and select Delete from the context menu.
&gt;     Confirm that you want to delete it by clicking Delete from the alert.

On current Cloud Firestore ,
- Single field index can be deleted by using right submenu
- But hovering doest work and submenu are inexistent for composite index section

I have only found a console command to delete all indexed for a firestore db
",1617061153,flutter|google-cloud-firestore|firebase-console|database-indexes,13,0
57,66818838,"If a Cache-Control directive is present on request and response header, which takes precedence?","I ready the [RFC 7234][1] Cache-Control documentation. But it&#39;s not clear for me what would be the behavior of a resource where the request header set max-age to 0 but the response header have the max-age=3600.

&gt; - Modifications of the basic expiration mechanism; these may be imposed by either the origin server or the user agent.

But which one would take effect?


&gt;  - Controls over cache revalidation and reload; these may only be
        imposed by a user agent.

Is max-age this kind of control? If yes, the request header would take effect.



  [1]: https://tools.ietf.org/html/rfc7234#section-5.2",1616768914,http-headers|cache-control,18,0
58,66862741,AWS CodePipeline Fails: &quot;Exception while trying to read the task definition artifact filef rom: SourceArtifact&quot;,"I have an AWS CodePipeline setup that is meant to pull from CodeCommit, use CodeBuild, and then do a Blue/Green deployment via CodeDeploy.

I believe it to be configured correctly (will discuss specifics below), but every time I get to the &quot;Deploy&quot; stage, I get the error message:

`Invalid action configuration: Exception while trying to read the task definition artifact file from: SourceArtifact`

I&#39;ve looked through other SO answers, and I&#39;ve checked the following:

- `SourceArtifact` is well under 3MB in size.
- The files `taskdef.json` and `appspec.yml` are both inside the `SourceArtifact` (these are the names as configured in my CodePipeline definition) which is generated in the first stage of the CodePipeline.
- The artifact is able to be decrypted via KMS key as the CodePipeline is configured to make use of one (since `SourceArtifact` comes from a different account) and the CodeBuild step is able to successfully complete (it creates a Docker image and saves to ECR).
- I can see no syntax errors of any kind in `taskdef.json` or `appspec.yml` as they&#39;re essentially copies from working versions of those files from different projects. The placeholder names remain the same.

Checking CodeTrail and checking `list-action-executions` (via CLI) don&#39;t show any additional error information.

Here&#39;s the &quot;Deploy&quot; stage config (as entered via a Terraform script):

```
 stage {
      name = &quot;Deploy&quot;

      action {
        name = &quot;Deploy&quot;
        category = &quot;Deploy&quot;
        owner = &quot;AWS&quot;
        provider = &quot;CodeDeployToECS&quot;
        version = &quot;1&quot;
        input_artifacts = [&quot;SourceArtifact&quot;, var.charting_artifact_name]

        configuration = {
          ApplicationName = aws_codedeploy_app.charting_codedeploy.name
          DeploymentGroupName = aws_codedeploy_app.charting_codedeploy.name

          TaskDefinitionTemplateArtifact = &quot;SourceArtifact&quot;
          AppSpecTemplateArtifact = &quot;SourceArtifact&quot;

          TaskDefinitionTemplatePath = &quot;taskdef.json&quot;
          AppSpecTemplatePath = &quot;appspec.yml&quot;

          Image1ArtifactName = var.charting_artifact_name
          Image1ContainerName = &quot;IMAGE1_NAME&quot;
        }
      }
    }
```

taskdef.json (account numbers redacted):

```
{
  &quot;executionRoleArn&quot;: &quot;arn:aws:iam::&lt;ACCOUNT_NUM&gt;:role/fargate-iam-role&quot;,
  &quot;containerDefinitions&quot;: [
    {
      &quot;logConfiguration&quot;: {
        &quot;logDriver&quot;: &quot;awslogs&quot;,
        &quot;options&quot;: {
          &quot;awslogs-group&quot;: &quot;/ecs/sentiment-logs&quot;,
          &quot;awslogs-region&quot;: &quot;us-east-1&quot;,
          &quot;awslogs-stream-prefix&quot;: &quot;sentiment-charting&quot;
        }
      },
      &quot;portMappings&quot;: [
        {
          &quot;hostPort&quot;: 80,
          &quot;protocol&quot;: &quot;tcp&quot;,
          &quot;containerPort&quot;: 80
        }
      ],
      &quot;cpu&quot;: 0,
      &quot;environment&quot;: [],
      &quot;mountPoints&quot;: [],
      &quot;volumesFrom&quot;: [],
      &quot;image&quot;: &quot;&lt;IMAGE1_NAME&gt;&quot;,
      &quot;name&quot;: &quot;sentiment-charting&quot;
    }
  ],
  &quot;placementConstraints&quot;: [],
  &quot;memory&quot;: &quot;4096&quot;,
  &quot;compatibilities&quot;: [
    &quot;EC2&quot;,
    &quot;FARGATE&quot;
  ],
  &quot;taskDefinitionArn&quot;: &quot;arn:aws:ecs:us-east-1:&lt;ACCOUNT_NUM&gt;:task-definition/sentiment-charting-taskdef:4&quot;,
  &quot;family&quot;: &quot;sentiment-charting-taskdef&quot;,
  &quot;requiresAttributes&quot;: [
    {
      &quot;name&quot;: &quot;com.amazonaws.ecs.capability.logging-driver.awslogs&quot;
    },
    {
      &quot;name&quot;: &quot;ecs.capability.execution-role-awslogs&quot;
    },
    {
      &quot;name&quot;: &quot;com.amazonaws.ecs.capability.ecr-auth&quot;
    },
    {
      &quot;name&quot;: &quot;com.amazonaws.ecs.capability.docker-remote-api.1.19&quot;
    },
    {
      &quot;name&quot;: &quot;ecs.capability.execution-role-ecr-pull&quot;
    },
    {
      &quot;name&quot;: &quot;com.amazonaws.ecs.capability.docker-remote-api.1.18&quot;
    },
    {
      &quot;name&quot;: &quot;ecs.capability.task-eni&quot;
    }
  ],
  &quot;requiresCompatibilities&quot;: [
    &quot;FARGATE&quot;
  ],
  &quot;networkMode&quot;: &quot;awsvpc&quot;,
  &quot;cpu&quot;: &quot;2048&quot;,
  &quot;revision&quot;: 4,
  &quot;status&quot;: &quot;ACTIVE&quot;,
  &quot;volumes&quot;: []
}
```

appspec.yml:

```
version: 0.0
Resources:
  - TargetService:
      Type: AWS::ECS::Service
      Properties:
        TaskDefinition: &quot;&lt;TASK_DEFINITION&gt;&quot;
        LoadBalancerInfo:
          ContainerName: &quot;sentiment-charting&quot;
          ContainerPort: 80
        PlatformVersion: &quot;LATEST&quot;
```

I&#39;m at a bit of a loss as to how best to continue troubleshooting without spinning my wheels. Any help would be greatly appreciated.

TIA",1617059070,amazon-web-services|amazon-ecs|aws-codepipeline|aws-code-deploy,46,0
59,66859518,Redshift vacuum is not reclaiming space,"I have a Redshift cluster that consists of 2 nodes with 160 Gb disks.
I&#39;m randomly getting &quot;Disk full&quot; error when running vacuum or any other query. My disk usage is 92%. I did delete more than a half of the old rows in table that is 10515 Mb in size, but even after rebooting the cluster there&#39;s no effect and table still of the same size, though count shows new number of rows. I should have a seen at lease small decrease in disk usage, but there&#39;s nothing.

Does anyone has any clues what it might be? Is deleting table in this case is the only option? ",1617041999,amazon-redshift|vacuum,18,0
60,66854656,How to markup a design in html?,"I am having a hard time trying to figure out how to convert a design into html. I mean I have no idea how to start and  where the warper should be. This [landing page example from Envato][1] I don&#39;t know where to start the html... As of now u shoud&#39;ve figured out I am new to web developing, I just finished some udemy course in HTML and CSS


  [1]: https://i.stack.imgur.com/Nohn8.jpg",1617022739,html|css|markup,27,0
61,63330710,How to refresh state in Alpine.js?,"Hi guys i am trying to hide my mobile menu when the window is resized above it breakpoint. I have implemented the Alpine.js and it seems to work fine but however when i try to access its x-data to set the boolean to false which should hide, it just doesn&#39;t do anything.

```
&lt;body x-data=&quot;{ open: false, navbar: false, resDrop: false }&quot;&gt;
  &lt;div class=&quot;md:hidden&quot; :class=&quot;{&#39;block&#39;: navbar, &#39;hidden&#39;: !navbar}&quot;&gt;
    &lt;div&gt;&lt;span&gt;&lt;/span&gt;&lt;/div&gt;
    ...
  &lt;/div&gt;
&lt;/body&gt;
```

And when i try to 

```
window.onresize = function (event) {
    let data = document.querySelector(&#39;[x-data]&#39;);
      
    if (window.innerWidth &gt; 768) {
        return data.__x.getUnobservedData().navbar = false;
    }
};
```
to return the navbar to its initial close state it just doesn&#39;t work. Any way i can achieve this?",1597002750,javascript|alpine,1196,0
62,60581285,"execCommand() is now obsolete, what&#39;s the alternative?","I intended to use `Document.execCommand()` method along with `contenteditable` attribute to build my custom WYSIWYG editor. But when I checked the [documentation][1] for `Document.execCommand()`, I found that it&#39;s now obsolete. What&#39;s the modern (or extant) alternative for it?

  [1]: https://developer.mozilla.org/en-US/docs/Web/API/Document/execCommand",1583608276,javascript|html|css|execcommand,16922,57
63,66848777,How to get rid of a specific div tag when scraping using Python?,"The tag structure is like below.


    &lt;div class=&quot;a&quot;&gt;
      &lt;div class=&quot;b&quot;&gt;&lt;/div&gt;
      &lt;div class=&quot;c&quot;&gt;&lt;/div&gt;
      Text...
    &lt;/div&gt;


I would like to get class a div excluding class b and c divs.

How could I do this?",1616992160,python|html|web-scraping,30,0
64,56271789,How to fix &quot;Expected URL scheme &#39;http&#39; or &#39;https&#39; but no colon was found&quot; error?,"In my app, I&#39;m trying to connect with API using hashmap from a fragment. The issue seems to be that the async task through which I&#39;m connecting to the API doesn&#39;t want to accept my request. The error says Expected URL scheme &#39;http&#39; or &#39;https&#39; but no colon was found

It is an app, where I use spinner so a user can choose, depending on his choice, different data will be loaded. I tried to fiddle around in hash map, but the issue now seems to be in the creating task.

this is my spinner where I initiate the task

```ArrayAdapter&lt;String&gt; adapter = new ArrayAdapter&lt;String&gt;(getActivity(), R.layout.fragment_location_forecast, R.id.location, locations);

        spinner.setAdapter(adapter);

        spinner.setOnItemSelectedListener(new AdapterView.OnItemSelectedListener(){
            @Override
            public void onItemSelected(AdapterView&lt;?&gt; adapterView, View view,
                                       int position, long id){
            Toast.makeText(getActivity(),&quot;Location selected: &quot;+locations[position], Toast.LENGTH_SHORT )
                    .show();
            map.get(locations[position]);
            //create the task
                ChooseLocationTask task = new ChooseLocationTask(location, position, value);
            // start the task
                task.execute();
            }
            @Override
            public void onNothingSelected(AdapterView&lt;?&gt; arg0) {

            }
        });
```

and here is the constructor for the async task, that seems to be not working as well:

```public ChooseLocationTask(TextView location, int selected, TextView value){
        this.location = location;
        this.value = value;
        String url =&quot;&quot;;
        switch(selected){
            case 1:
                url = url1.getUrl();
                break;
            case 2:
                url= url2.getUrl();
                break;
            case 3:
                url= url3.getUrl();
                break;
            case 4:
                url= url4.getUrl();
                break;
            case 5:
                url = url5.getUrl();
                break;
            case 6:
                url = url6.getUrl();
                break;
            case 7:
                url = url7.getUrl();
                break;
            case 8:
                url= url8.getUrl();
                break;
            case 9:
                url = url9.getUrl();
        }
        request = new Request.Builder().url(url).build();
    }
```

The error in the logcat said that the issue is in creating the task in the first code example and request in the second example.
I would like the user to see values from API when clicking on some of the fields in the spinner. Thanks for your help",1558602642,java|android,15629,4
65,66863040,Disable USB port power/charging functionality while keeping its data transfer abilities,"Is it technically possible to disable an USB ports power/charging functionality so that it does not charge/give power to the connected device while still being able to send data/commands to the device that connected through USB?

I&#39;ve read some posts that say that according to the USB spec this is impossible while others say that it is possible but don&#39;t explain how.

I&#39;ve already tried using uhubctl but that completely disables an USB port instead of only disabling its charging capabilities while preserving its data transfer abilities.

Thanks!",1617061509,android|linux|embedded|usb,14,0
66,66862887,Error when attempting to plot ggplot() as variable:,"I&#39;m having this issue where I have a function that creates a `ggplot()` object that is later either plotted or stored as a global variable. But I get this error when I attempted to graph the `ggplot()` object:

    Error in isIncomplete(con) : invalid connection

It still plots the graph or moves the overall variable to the global environment, but since it is an error code, is disrupts down-stream functions in my script. As far as I can tell - this happens both in and outside of my script so here&#39;s a basic reproducible example:

    data.frame(&#39;a&#39; = 1:5, &#39;b&#39; = 1:5) -&gt; df
    ggplot(df, aes(x=a, y=b)) + 
     geom_line() -&gt; df.graph

My function either:

    if(somevariable){
     plot(df.graph)
    } else {
     assign(&#39;df&#39;, df, envir = .GlobalEnv)
    }

Furthermore, if the variable is stored in the global environment and then I type either `df.graph` or `plot(df.graph)`, again the graph is plotted but the error code is generated in both cases.

Any help would be appreciated!

FIXED: But I&#39;m not sure how, sorry! I restarted RStudio and it all worked. I think that perhaps there were issues with assigning variables to global but can&#39;t say for certain.
",1617060131,r|ggplot2,31,0
67,66863039,Joining Child table of Child table in TypeORM,"I have these entities and want to get data of only `attendance` and join `breakAcknowledgement` for related break of attendance. How can I query this without using querybuilder. I want to use TypeORM Entity manager.

[![database][1]][1]


  [1]: https://i.stack.imgur.com/PwX5F.png",1617061504,nestjs|typeorm,28,0
68,66861129,Storing references to components created at runtime,"Given the following Blazor component:

    @foreach (var col in columns)
    {
        @foreach (row in rows)
        {
            &lt;MyInput @onkeydown=&quot;KeyDown&quot; @ref=&quot;NewInput&quot;&gt;&lt;/MyInput&gt;
        }
    }
    
    @code {
        private List&lt;MyInput&gt; inputs = new List&lt;MyInput&gt;();

        private MyInput NewInput
        {
            get { return _NewInput; }
            set
            {
                _NewInput = value;
                inputs.Add(_NewInput);
            }
        }
        MyInput _NewInput;

        private async Task KeyDown(KeyboardEventArgs args)
        {
            if (args.Code == &quot;ArrowDown&quot;)
            {
                //TODO: Find out which dynamic MyInput-instance
                //      within the inputs collection triggered the event
            }
        }
    }

I&#39;m trying to add cursor navigation between the MyInputs using the arrow keys. For this to work, I obviously need to know which MyInput component triggered the key-event.

I managed to store all MyInput instances into a List by abusing the @ref property, but I can&#39;t figure out which instance within my list triggered the event.

Does Blazor offer any way to find out which dynamically created MyInput-instance triggered the event?",1617049299,c#|blazor|blazor-server-side,39,0
69,66862989,Need help figuring out why it keeps displaying &quot;null&quot;,"The whole point of this code is to assign values to variables depending on what is entered in the text/number boxes, and then add them all together in a new variable that rearranges them in a more readable way so it makes sense when it is displayed. Problem is that instead of pulling the values that are assigned to the variables, it just keeps pulling null. This is partially better then what I had before, where it displayed nothing, but I still need to figure out why it&#39;s displaying null, and a potential fix if possible.



    &lt;script&gt;
    var fname =   document.getElementById(&#39;Fname&#39;);
    var lname = document.getElementById(&#39;Lname&#39;);
    var gender = document.getElementById(&#39;Gender&#39;); var age = document.getElementById(&#39;Age&#39;);
    var result = age+&quot;year old&quot;+gender+&quot;named&quot;+fname+&quot;&quot;+lname;
    function myfunction(){document.getElementById(&#39;demo&#39;).innerHTML=result;} 
    &lt;/script&gt;
  
 
    &lt;p&gt;First name:&lt;input type=&quot;text&quot; id=&quot;Fname&quot;&gt;&lt;/input&gt;&lt;p&gt;       
  
    &lt;p&gt;Last name:&lt;input type=&quot;text&quot; id=&quot;Lname&quot;&gt;&lt;/input&gt;&lt;p&gt;

    &lt;p&gt;Gender:&lt;input type=&quot;text&quot; id=&quot;Gender&quot;&gt;&lt;/input&gt;&lt;p&gt;

    &lt;p&gt;&lt;input type=&quot;number&quot; id=&quot;Age&quot;&gt;&lt;/input&gt;&lt;p&gt;
  
    &lt;button onclick=&quot;myfunction()&quot;&gt;Test&lt;/button&gt;
    &lt;p id=&quot;demo&quot;&gt;&lt;/p&gt;",1617061081,javascript,27,0
70,34338411,How to import jquery using ES6 syntax?,"I&#39;m writing a new app using (JavaScript) `ES6` syntax through `babel` transpiler and the `preset-es2015` plugins, as well as `semantic-ui` for the style. 

### index.js

    import * as stylesheet from &#39;../assets/styles/app.scss&#39;;
    import * as jquery2 from &#39;../dist/scripts/jquery.min&#39;;
    import * as jquery3 from &#39;../node_modules/jquery/dist/jquery.min&#39;;
    
    console.log($(&#39;my-app&#39;));

### index.html

    &lt;!DOCTYPE html&gt;
    &lt;html lang=&quot;fr&quot;&gt;
    &lt;head&gt;
    &lt;body&gt;
    &lt;script src=&quot;dist/app.js&quot;&gt;&lt;/script&gt;
    &lt;/body&gt;
    &lt;/html&gt;

### Project structure

    .
    ├── app/
    │   ├── index.js
    ├── assets/
    ├── dist/
    │   ├── scripts/
    │   │   ├── jquery.min.js
    ├── index.html
    ├── node_modules/
    │   ├── jquery/
    │   │   ├── dist/
    │   │   │   ├── jquery.min.js
    ├── package.json
    └── tests/

### package.json

      …
      &quot;scripts&quot;: {
        &quot;build:app&quot;: &quot;browserify -e ./app/index.js -o ./dist/app.js&quot;,
        &quot;copy:jquery&quot;: &quot;cpy &#39;node_modules/jquery/dist/jquery.min.js&#39; ./dist/scripts/&quot;,
        …
      },
      &quot;devDependencies&quot;: {
        &quot;babel-core&quot;: &quot;6.3.x&quot;,
        &quot;babel-preset-es2015&quot;: &quot;6.3.x&quot;,
        &quot;babelify&quot;: &quot;7.2.x&quot;,
        &quot;cpy&quot;: &quot;3.4.x&quot;,
        &quot;npm-run-all&quot;: &quot;1.4.x&quot;,
        &quot;sassify&quot;: &quot;0.9.x&quot;,
        &quot;semantic-ui&quot;: &quot;2.1.x&quot;,
        …
      },
      &quot;browserify&quot;: {
        &quot;transform&quot;: [
          [ &quot;babelify&quot;, { &quot;presets&quot;: [ &quot;es2015&quot;]}],
          [ &quot;sassify&quot;, { &quot;auto-inject&quot;: true}]
        ]
      }

### Question 

Using classic `&lt;script&gt;` tag to import `jquery` works fine, but I&#39;m trying to use the ES6 syntax.

* How do I import `jquery` to satisfy `semantic-ui` using ES6 import syntax?
* Should I import from the `node_modules/` directory or my `dist/` (where I copy everything)?",1450366555,javascript|jquery|ecmascript-6|browserify|semantic-ui,194326,139
71,17800615,Android Studio: Default project directory,"Whenever I create a new project in `Android Studio` it wants to put it in a generic default folder at a location something similar to (dependent on OS - Ubuntu here):

    /home/USER/AndroidStudioProjects/

I want to change this directory to another location. Besides selecting this new location on the creation of every project, is there a setting (couldn&#39;t find) or `path variable` (couldn&#39;t find any documentation) that can set this directory (say `/home/USER/Projects/AndroidStudio/`) as the default?

Something similar to changing the workspace in Eclipse is what I am looking for.",1374547255,android|path|project|android-studio,237944,99
72,66862854,How to download CSV clicking a buttom without URL,"I would like to download the csv of this web --&gt; https://www.nasdaq.com/market-activity/stocks/screener?exchange=NASDAQ

The problem is because i didn&#39;t see any URL.

How can i do to download this csv in R?

Thanks",1617059878,r|csv|download,29,0
73,66859883,gradle - attach source jar file to depenency,"I have a project with both maven depedencies and a dependency on an company-internal jar file stored in our company&#39;s ivy repository. It was published with an ivy ant task. Let&#39;s call this file myco.jar. there is a source file called myco-sources.jar, and it is in the same location as myco.jar.

When I build with gradle, via Eclipse, the maven dependencies automatically download the source jar file and attach it to the main jar in the generated .classpath file.  But for myco.jar, it does not automatically attach myco-sources.jar to it.  Instead, myco-sources.jar is downloaded as if it was a separate dependency.  So even though the source code is technically part of the classpath, I still can&#39;t step through the source code when debugging!

Here&#39;s a snippet of my dependencies:

    dependencies {
       implementation &quot;com.myco:modname:${versionNo}&quot;
       implementation &quot;com.fasterxml.jackson.datatype:jackson-datatype-jsr310:${jacksonVersion}&quot;
    ...
    }

How do I &#39;tell&#39; gradle that the sources file is not a separate dependency but is the source file for the myco.jar file?

This is how the ivy.xml file looks like that is used to publish the myco.jar and myco-sources.jar files:

&lt;ivy-module version=&quot;2.0&quot; xmlns:e=&quot;http://ant.apache.org/ivy/extra&quot;&gt;
    &lt;info organisation=&quot;com.myco&quot; module=&quot;modname&quot;/&gt;

    &lt;publications&gt;
      &lt;artifact name=&quot;myco&quot; type=&quot;jar&quot; ext=&quot;jar&quot;/&gt;
      &lt;artifact name=&quot;myco&quot; e:classifier=&quot;sources&quot; type=&quot;source&quot; ext=&quot;jar&quot;/&gt;
   &lt;/publications&gt;

    &lt;dependencies&gt;
      &lt;dependency ... /&gt;
      ...
    &lt;/dependencies&gt;
&lt;/ivy-module&gt;

and this is the ant task CI runs to publish to our artifactory repository:

    &lt;target name=&quot;publish-task&quot; depends=&quot;xxx&quot; description=&quot;xxx&quot;&gt;
       &lt;ivy:resolve file=&quot;ivy.xml&quot;/&gt;
       &lt;ivy:publish pubrevision=&quot;${version}&quot; status=&quot;integration&quot; resolver=&quot;xxx&quot; overwrite=&quot;true&quot;&gt;
          &lt;artifacts pattern=&quot;${path}/[artifact]-[revision](-[classifier]).[ext]&quot;/&gt;
       &lt;/ivy:publish&gt;
       &lt;delete file=&quot;ivy-${version}.xml&quot;/&gt;
    &lt;/target&gt;",1617043648,java|eclipse|gradle|ivy,23,0
74,66860821,Javascript getElementsByClassName error handling,"I am getting an element using `javascript` like this..

    var myPage = document.getElementsByClassName(&quot;mypage&quot;);
    console.log(&#39;My Page Found : &#39; + myPage[0].id);

This works if the element is found, but if not then it gives error..

    Uncaught TypeError: myPage[0] is undefined

How can I do error handling if it does not find the element?",1617047902,javascript,47,1
